GAME_ID,TEAM0_TEAM_ABBREVIATION,TEAM0_PTS,TEAM0_REB,TEAM0_AST,TEAM0_FG_PCT,TEAM0_TO,TEAM0_PLUS_MINUS,TEAM0_TEAM_ORDER,TEAM1_TEAM_ABBREVIATION,TEAM1_PTS,TEAM1_REB,TEAM1_AST,TEAM1_FG_PCT,TEAM1_TO,TEAM1_PLUS_MINUS,TEAM1_TEAM_ORDER,TEAM0_WIN,TEAM0_GAME_DATE,TEAM1_GAME_DATE,TEAM0_ELO,TEAM1_ELO
22400001,ATL,117.0,44.0,35.0,0.505,,,0,BOS,116.0,34.0,28.0,0.507,,,1,1,2024-11-12,2024-11-12,,
22400002,DET,123.0,56.0,32.0,0.467,,,0,MIA,121.0,43.0,25.0,0.465,,,1,1,2024-11-12,2024-11-12,,
22400003,ORL,114.0,43.0,25.0,0.462,,,0,CHA,89.0,48.0,22.0,0.405,,,1,1,2024-11-12,2024-11-12,,
22400004,NYK,111.0,47.0,31.0,0.494,,,0,PHI,99.0,40.0,19.0,0.373,,,1,1,2024-11-12,2024-11-12,,
22400005,MIL,99.0,47.0,25.0,0.404,,,0,TOR,85.0,54.0,20.0,0.349,,,1,1,2024-11-12,2024-11-12,,
22400006,PHX,120.0,42.0,21.0,0.5,,,0,UTA,112.0,39.0,32.0,0.489,,,1,1,2024-11-12,2024-11-12,,
22400007,GSW,120.0,50.0,29.0,0.479,,,0,DAL,117.0,40.0,26.0,0.524,,,1,1,2024-11-12,2024-11-12,,
22400008,POR,122.0,39.0,30.0,0.512,,,0,MIN,108.0,32.0,22.0,0.507,,,1,1,2024-11-12,2024-11-12,,
22400009,MIA,124.0,36.0,27.0,0.517,,,0,IND,111.0,39.0,28.0,0.512,,,1,1,2024-11-15,2024-11-15,,
22400010,ORL,98.0,43.0,15.0,0.436,,,0,PHI,86.0,34.0,19.0,0.403,,,1,1,2024-11-15,2024-11-15,,
22400011,DET,99.0,56.0,24.0,0.411,,,0,TOR,95.0,53.0,21.0,0.361,,,1,1,2024-11-15,2024-11-15,,
22400012,ATL,129.0,55.0,28.0,0.469,,,0,WAS,117.0,52.0,28.0,0.406,,,1,1,2024-11-15,2024-11-15,,
22400013,CLE,144.0,40.0,33.0,0.548,,,0,CHI,126.0,36.0,32.0,0.511,,,1,1,2024-11-15,2024-11-15,,
22400014,NYK,124.0,45.0,25.0,0.53,,,0,BKN,122.0,37.0,27.0,0.438,,,1,1,2024-11-15,2024-11-15,,
22400015,LAL,120.0,41.0,27.0,0.5,,,0,SAS,115.0,40.0,32.0,0.489,,,1,1,2024-11-15,2024-11-15,,
22400016,HOU,125.0,48.0,31.0,0.484,,,0,LAC,104.0,51.0,12.0,0.378,,,1,1,2024-11-15,2024-11-15,,
22400017,NOP,101.0,56.0,21.0,0.425,,,0,DEN,94.0,38.0,26.0,0.425,,,1,1,2024-11-15,2024-11-15,,
22400018,OKC,99.0,53.0,21.0,0.396,,,0,PHX,83.0,50.0,17.0,0.293,,,1,1,2024-11-15,2024-11-15,,
22400019,GSW,123.0,56.0,33.0,0.439,,,0,MEM,118.0,54.0,22.0,0.408,,,1,1,2024-11-15,2024-11-15,,
22400020,MIN,130.0,41.0,26.0,0.475,,,0,SAC,126.0,51.0,21.0,0.5,,,1,1,2024-11-15,2024-11-15,,
22400021,BOS,120.0,42.0,32.0,0.512,,,0,CLE,117.0,41.0,30.0,0.495,,,1,1,2024-11-19,2024-11-19,,
22400022,BKN,116.0,36.0,31.0,0.494,,,0,CHA,115.0,44.0,25.0,0.463,,,1,1,2024-11-19,2024-11-19,,
22400023,DEN,122.0,53.0,29.0,0.48,,,0,MEM,110.0,55.0,24.0,0.398,,,1,1,2024-11-19,2024-11-19,,
22400024,DAL,132.0,48.0,26.0,0.521,,,0,NOP,91.0,37.0,19.0,0.397,,,1,1,2024-11-19,2024-11-19,,
22400025,SAS,110.0,46.0,32.0,0.47,,,0,OKC,104.0,47.0,24.0,0.41,,,1,1,2024-11-19,2024-11-19,,
22400026,LAL,124.0,34.0,30.0,0.553,,,0,UTA,118.0,42.0,28.0,0.5,,,1,1,2024-11-19,2024-11-19,,
22400027,PHI,113.0,40.0,25.0,0.446,,,0,BKN,98.0,34.0,28.0,0.494,,,1,1,2024-11-22,2024-11-22,,
22400028,BOS,108.0,43.0,22.0,0.424,,,0,WAS,96.0,48.0,19.0,0.433,,,1,1,2024-11-22,2024-11-22,,
22400029,MIL,129.0,44.0,33.0,0.533,,,0,IND,117.0,46.0,30.0,0.473,,,1,1,2024-11-22,2024-11-22,,
22400030,CHI,136.0,41.0,36.0,0.57,,,0,ATL,122.0,42.0,32.0,0.458,,,1,1,2024-11-22,2024-11-22,,
22400031,HOU,116.0,51.0,27.0,0.452,,,0,POR,88.0,45.0,17.0,0.33,,,1,1,2024-11-22,2024-11-22,,
22400032,GSW,112.0,52.0,27.0,0.448,,,0,NOP,108.0,43.0,28.0,0.446,,,1,1,2024-11-22,2024-11-22,,
22400033,DAL,123.0,44.0,24.0,0.505,,,0,DEN,120.0,42.0,33.0,0.478,,,1,1,2024-11-22,2024-11-22,,
22400034,LAC,104.0,54.0,27.0,0.415,,,0,SAC,88.0,48.0,19.0,0.386,,,1,1,2024-11-22,2024-11-22,,
22400035,CHI,127.0,50.0,29.0,0.5,,,0,WAS,108.0,43.0,27.0,0.429,,,1,1,2024-11-26,2024-11-26,,
22400036,MIL,106.0,41.0,23.0,0.468,,,0,MIA,103.0,38.0,26.0,0.455,,,1,1,2024-11-26,2024-11-26,,
22400037,HOU,117.0,44.0,31.0,0.455,,,0,MIN,111.0,52.0,21.0,0.429,,,1,1,2024-11-26,2024-11-26,,
22400038,SAS,128.0,39.0,30.0,0.484,,,0,UTA,115.0,41.0,24.0,0.512,,,1,1,2024-11-26,2024-11-26,,
22400039,PHX,127.0,46.0,31.0,0.515,,,0,LAL,100.0,42.0,25.0,0.435,,,1,1,2024-11-26,2024-11-26,,
22400040,NYK,99.0,44.0,20.0,0.444,,,0,CHA,98.0,39.0,25.0,0.404,,,1,1,2024-11-29,2024-11-29,,
22400041,ATL,117.0,53.0,33.0,0.518,,,0,CLE,101.0,40.0,21.0,0.409,,,1,1,2024-11-29,2024-11-29,,
22400042,MEM,120.0,51.0,36.0,0.49,,,0,NOP,109.0,46.0,16.0,0.418,,,1,1,2024-11-29,2024-11-29,,
22400043,ORL,123.0,40.0,29.0,0.53,,,0,BKN,100.0,35.0,22.0,0.494,,,1,1,2024-11-29,2024-11-29,,
22400044,MIN,93.0,49.0,25.0,0.413,,,0,LAC,92.0,39.0,20.0,0.429,,,1,1,2024-11-29,2024-11-29,,
22400045,DET,130.0,44.0,35.0,0.578,,,0,IND,106.0,32.0,23.0,0.482,,,1,1,2024-11-29,2024-11-29,,
22400046,MIA,121.0,33.0,32.0,0.457,,,0,TOR,111.0,46.0,34.0,0.538,,,1,1,2024-11-29,2024-11-29,,
22400047,BOS,138.0,51.0,24.0,0.5,,,0,CHI,129.0,43.0,28.0,0.516,,,1,1,2024-11-29,2024-11-29,,
22400048,OKC,101.0,47.0,20.0,0.409,,,0,LAL,93.0,47.0,25.0,0.452,,,1,1,2024-11-29,2024-11-29,,
22400049,POR,115.0,40.0,27.0,0.511,,,0,SAC,106.0,41.0,29.0,0.449,,,1,1,2024-11-29,2024-11-29,,
22400050,PHI,110.0,31.0,26.0,0.463,,,0,CHA,104.0,47.0,22.0,0.442,,,1,1,2024-12-03,2024-12-03,,
22400051,CLE,118.0,45.0,31.0,0.483,,,0,WAS,87.0,52.0,18.0,0.386,,,1,1,2024-12-03,2024-12-03,,
22400052,MIL,128.0,36.0,26.0,0.563,,,0,DET,107.0,41.0,22.0,0.46,,,1,1,2024-12-03,2024-12-03,,
22400053,NYK,121.0,39.0,30.0,0.506,,,0,ORL,106.0,38.0,20.0,0.437,,,1,1,2024-12-03,2024-12-03,,
22400054,TOR,122.0,42.0,28.0,0.543,,,0,IND,111.0,34.0,21.0,0.452,,,1,1,2024-12-03,2024-12-03,,
22400055,OKC,133.0,34.0,32.0,0.52,,,0,UTA,106.0,36.0,21.0,0.543,,,1,1,2024-12-03,2024-12-03,,
22400056,DAL,121.0,49.0,24.0,0.481,,,0,MEM,116.0,39.0,27.0,0.464,,,1,1,2024-12-03,2024-12-03,,
22400057,PHX,104.0,44.0,26.0,0.487,,,0,SAS,93.0,53.0,26.0,0.35,,,1,1,2024-12-03,2024-12-03,,
22400058,DEN,119.0,38.0,32.0,0.506,,,0,GSW,115.0,48.0,36.0,0.463,,,1,1,2024-12-03,2024-12-03,,
22400059,SAC,120.0,34.0,33.0,0.516,,,0,HOU,111.0,53.0,14.0,0.441,,,1,1,2024-12-03,2024-12-03,,
22400060,LAC,127.0,35.0,29.0,0.553,,,0,POR,105.0,29.0,25.0,0.513,,,1,1,2024-12-03,2024-12-03,,
22400061,BOS,132.0,40.0,33.0,0.4059090909090909,3.0,115.0,0,BOS,132.0,40.0,33.0,0.505,,,1,0,2024-10-22,2024-10-22,,
22400062,LAL,110.0,46.0,22.0,0.3978,7.0,35.0,0,LAL,110.0,46.0,22.0,0.442,,,1,0,2024-10-22,2024-10-22,,
22400063,IND,115.0,39.0,32.0,0.43674999999999997,15.0,30.0,0,IND,115.0,39.0,32.0,0.506,,,1,0,2024-10-23,2024-10-23,,
22400064,ATL,120.0,45.0,25.0,0.4757777777777778,16.0,20.0,0,ATL,120.0,45.0,25.0,0.488,,,1,0,2024-10-23,2024-10-23,,
22400065,ORL,116.0,57.0,28.0,0.2776666666666667,11.0,95.0,0,ORL,116.0,57.0,28.0,0.427,,,1,0,2024-10-23,2024-10-23,,
22400066,MIL,124.0,46.0,27.0,0.3553571428571428,14.0,75.0,0,MIL,124.0,46.0,27.0,0.538,,,1,0,2024-10-23,2024-10-23,,
22400067,CLE,136.0,36.0,29.0,0.6117692307692308,12.0,150.0,0,CLE,136.0,36.0,29.0,0.586,,,1,0,2024-10-23,2024-10-23,,
22400068,CHA,110.0,56.0,20.0,0.441,16.0,25.0,0,CHA,110.0,56.0,20.0,0.447,,,1,0,2024-10-23,2024-10-23,,
22400069,NOP,123.0,42.0,29.0,0.42849999999999994,11.0,60.0,0,NOP,123.0,42.0,29.0,0.464,,,1,0,2024-10-23,2024-10-23,,
22400070,MEM,126.0,41.0,28.0,0.5073636363636363,12.0,10.0,0,MEM,126.0,41.0,28.0,0.473,,,1,0,2024-10-23,2024-10-23,,
22400071,PHX,116.0,42.0,25.0,0.5345454545454545,22.0,15.0,0,PHX,116.0,42.0,25.0,0.487,,,1,0,2024-10-23,2024-10-23,,
22400072,GSW,140.0,57.0,38.0,0.5715714285714286,17.0,180.0,0,GSW,140.0,57.0,38.0,0.516,,,1,0,2024-10-23,2024-10-23,,
22400073,BOS,122.0,49.0,21.0,0.3331428571428572,14.0,100.0,0,BOS,122.0,49.0,21.0,0.467,,,1,0,2024-10-24,2024-10-24,,
22400074,DAL,120.0,50.0,27.0,0.3870769230769231,9.0,55.0,0,DAL,120.0,50.0,27.0,0.412,,,1,0,2024-10-24,2024-10-24,,
22400075,OKC,102.0,49.0,23.0,0.2716923076923077,12.0,75.0,0,OKC,102.0,49.0,23.0,0.426,,,1,0,2024-10-24,2024-10-24,,
22400076,MIN,117.0,42.0,24.0,0.414,16.0,10.0,0,MIN,117.0,42.0,24.0,0.477,,,1,0,2024-10-24,2024-10-24,,
22400077,ORL,116.0,39.0,28.0,0.5579999999999999,12.0,75.0,0,ORL,116.0,39.0,28.0,0.52,,,1,0,2024-10-25,2024-10-25,,
22400078,TOR,115.0,54.0,25.0,0.365,26.0,40.0,0,TOR,115.0,54.0,25.0,0.461,,,1,0,2024-10-25,2024-10-25,,
22400079,ATL,125.0,39.0,25.0,0.5435555555555556,13.0,25.0,0,ATL,125.0,39.0,25.0,0.481,,,1,0,2024-10-25,2024-10-25,,
22400080,CLE,113.0,39.0,28.0,0.4499166666666667,12.0,60.0,0,CLE,113.0,39.0,28.0,0.512,,,1,0,2024-10-25,2024-10-25,,
22400081,NYK,123.0,43.0,19.0,0.397,11.0,125.0,0,NYK,123.0,43.0,19.0,0.524,,,1,0,2024-10-25,2024-10-25,,
22400082,HOU,128.0,64.0,20.0,0.39653846153846156,17.0,100.0,0,HOU,128.0,64.0,20.0,0.439,,,1,0,2024-10-25,2024-10-25,,
22400083,CHI,133.0,46.0,30.0,0.3699090909090909,9.0,55.0,0,CHI,133.0,46.0,30.0,0.479,,,1,0,2024-10-25,2024-10-25,,
22400084,GSW,127.0,60.0,35.0,0.446,13.0,205.0,0,GSW,127.0,60.0,35.0,0.481,,,1,0,2024-10-25,2024-10-25,,
22400085,LAL,123.0,37.0,33.0,0.5777777777777778,12.0,35.0,0,LAL,123.0,37.0,33.0,0.533,,,1,0,2024-10-25,2024-10-25,,
22400086,NOP,105.0,44.0,25.0,0.32320000000000004,14.0,10.0,0,NOP,105.0,44.0,25.0,0.419,,,1,0,2024-10-25,2024-10-25,,
22400087,LAC,109.0,44.0,30.0,0.488,,,0,DEN,104.0,37.0,20.0,0.402,,,1,1,2024-10-26,2024-10-26,,
22400088,MIA,114.0,43.0,33.0,0.465,,,0,CHA,106.0,46.0,20.0,0.438,,,1,1,2024-10-26,2024-10-26,,
22400089,BOS,124.0,37.0,19.0,0.422,,,0,DET,118.0,44.0,27.0,0.489,,,1,1,2024-10-26,2024-10-26,,
22400090,CLE,135.0,48.0,27.0,0.534,,,0,WAS,116.0,46.0,25.0,0.385,,,1,1,2024-10-26,2024-10-26,,
22400091,OKC,114.0,54.0,21.0,0.421,,,0,CHI,95.0,61.0,23.0,0.348,,,1,1,2024-10-26,2024-10-26,,
22400092,MEM,124.0,42.0,38.0,0.535,,,0,ORL,111.0,41.0,21.0,0.425,,,1,1,2024-10-26,2024-10-26,,
22400093,MIN,112.0,41.0,29.0,0.47,,,0,TOR,101.0,46.0,29.0,0.456,,,1,1,2024-10-26,2024-10-26,,
22400094,SAS,109.0,49.0,23.0,0.494,,,0,HOU,106.0,34.0,21.0,0.413,,,1,1,2024-10-26,2024-10-26,,
22400095,PHX,114.0,47.0,26.0,0.45,,,0,DAL,102.0,46.0,22.0,0.398,,,1,1,2024-10-26,2024-10-26,,
22400096,LAL,131.0,45.0,32.0,0.522,,,0,SAC,127.0,32.0,32.0,0.511,,,1,1,2024-10-26,2024-10-26,,
22400097,PHI,118.0,54.0,15.0,0.429,,,0,IND,114.0,37.0,28.0,0.464,,,1,1,2024-10-27,2024-10-27,,
22400098,BKN,115.0,47.0,23.0,0.429,,,0,MIL,102.0,43.0,20.0,0.446,,,1,1,2024-10-27,2024-10-27,,
22400099,POR,125.0,51.0,25.0,0.462,,,0,NOP,103.0,39.0,24.0,0.432,,,1,1,2024-10-27,2024-10-27,,
22400100,OKC,128.0,45.0,26.0,0.494,,,0,ATL,104.0,49.0,24.0,0.396,,,1,1,2024-10-27,2024-10-27,,
22400101,LAC,112.0,48.0,27.0,0.467,,,0,GSW,104.0,47.0,19.0,0.432,,,1,1,2024-10-27,2024-10-27,,
22400102,ORL,119.0,46.0,26.0,0.47,,,0,IND,115.0,44.0,25.0,0.466,,,1,1,2024-10-28,2024-10-28,,
22400103,WAS,121.0,43.0,24.0,0.451,,,0,ATL,119.0,39.0,32.0,0.481,,,1,1,2024-10-28,2024-10-28,,
22400104,BOS,119.0,38.0,24.0,0.494,,,0,MIL,108.0,43.0,18.0,0.451,,,1,1,2024-10-28,2024-10-28,,
22400105,MIA,106.0,44.0,24.0,0.432,,,0,DET,98.0,54.0,14.0,0.385,,,1,1,2024-10-28,2024-10-28,,
22400106,CLE,110.0,41.0,21.0,0.476,,,0,NYK,104.0,43.0,22.0,0.444,,,1,1,2024-10-28,2024-10-28,,
22400107,DEN,127.0,52.0,29.0,0.49,,,0,TOR,125.0,54.0,30.0,0.45,,,1,1,2024-10-28,2024-10-28,,
22400108,CHI,126.0,50.0,36.0,0.45,,,0,MEM,123.0,60.0,37.0,0.459,,,1,1,2024-10-28,2024-10-28,,
22400109,HOU,106.0,43.0,20.0,0.412,,,0,SAS,101.0,49.0,22.0,0.425,,,1,1,2024-10-28,2024-10-28,,
22400110,DAL,110.0,50.0,27.0,0.453,,,0,UTA,102.0,50.0,24.0,0.37,,,1,1,2024-10-28,2024-10-28,,
22400111,PHX,109.0,46.0,21.0,0.46,,,0,LAL,105.0,46.0,25.0,0.415,,,1,1,2024-10-28,2024-10-28,,
22400112,SAC,111.0,40.0,25.0,0.457,,,0,POR,98.0,46.0,17.0,0.422,,,1,1,2024-10-28,2024-10-28,,
22400113,DEN,144.0,43.0,31.0,0.517,,,0,BKN,139.0,41.0,37.0,0.51,,,1,1,2024-10-29,2024-10-29,,
22400114,DAL,120.0,40.0,25.0,0.484,,,0,MIN,114.0,42.0,33.0,0.506,,,1,1,2024-10-29,2024-10-29,,
22400115,SAC,113.0,49.0,26.0,0.522,,,0,UTA,96.0,42.0,24.0,0.393,,,1,1,2024-10-29,2024-10-29,,
22400116,GSW,124.0,34.0,34.0,0.474,,,0,NOP,106.0,44.0,23.0,0.541,,,1,1,2024-10-29,2024-10-29,,
22400117,CHA,138.0,38.0,31.0,0.521,,,0,TOR,133.0,41.0,37.0,0.571,,,1,1,2024-10-30,2024-10-30,,
22400118,CLE,134.0,36.0,37.0,0.577,,,0,LAL,110.0,37.0,21.0,0.494,,,1,1,2024-10-30,2024-10-30,,
22400119,IND,135.0,57.0,33.0,0.481,,,0,BOS,132.0,51.0,23.0,0.404,,,1,1,2024-10-30,2024-10-30,,
22400120,DET,105.0,49.0,23.0,0.462,,,0,PHI,95.0,37.0,17.0,0.418,,,1,1,2024-10-30,2024-10-30,,
22400121,WAS,133.0,37.0,32.0,0.528,,,0,ATL,120.0,41.0,28.0,0.474,,,1,1,2024-10-30,2024-10-30,,
22400122,NYK,116.0,42.0,30.0,0.488,,,0,MIA,107.0,39.0,27.0,0.457,,,1,1,2024-10-30,2024-10-30,,
22400123,CHI,102.0,54.0,23.0,0.429,,,0,ORL,99.0,42.0,25.0,0.407,,,1,1,2024-10-30,2024-10-30,,
22400124,BKN,119.0,34.0,27.0,0.513,,,0,MEM,106.0,38.0,27.0,0.469,,,1,1,2024-10-30,2024-10-30,,
22400125,OKC,105.0,39.0,28.0,0.461,,,0,SAS,93.0,52.0,22.0,0.412,,,1,1,2024-10-30,2024-10-30,,
22400126,GSW,104.0,42.0,32.0,0.471,,,0,NOP,89.0,49.0,24.0,0.367,,,1,1,2024-10-30,2024-10-30,,
22400127,POR,106.0,47.0,19.0,0.446,,,0,LAC,105.0,49.0,26.0,0.456,,,1,1,2024-10-30,2024-10-30,,
22400128,MEM,122.0,56.0,26.0,0.524,,,0,MIL,99.0,38.0,20.0,0.427,,,1,1,2024-10-31,2024-10-31,,
22400129,HOU,108.0,50.0,21.0,0.412,,,0,DAL,102.0,37.0,21.0,0.459,,,1,1,2024-10-31,2024-10-31,,
22400130,SAS,106.0,42.0,25.0,0.413,,,0,UTA,88.0,53.0,19.0,0.39,,,1,1,2024-10-31,2024-10-31,,
22400131,PHX,125.0,39.0,29.0,0.512,,,0,LAC,119.0,48.0,27.0,0.484,,,1,1,2024-10-31,2024-10-31,,
22400132,BOS,124.0,41.0,21.0,0.477,,,0,CHA,109.0,42.0,20.0,0.462,,,1,1,2024-11-01,2024-11-01,,
22400133,CLE,120.0,49.0,25.0,0.506,,,0,ORL,109.0,39.0,26.0,0.456,,,1,1,2024-11-01,2024-11-01,,
22400134,NYK,128.0,45.0,31.0,0.515,,,0,DET,98.0,38.0,23.0,0.506,,,1,1,2024-11-01,2024-11-01,,
22400135,SAC,123.0,51.0,28.0,0.483,,,0,ATL,115.0,40.0,30.0,0.446,,,1,1,2024-11-01,2024-11-01,,
22400136,BKN,120.0,46.0,34.0,0.521,,,0,CHI,112.0,44.0,24.0,0.432,,,1,1,2024-11-01,2024-11-01,,
22400137,LAL,131.0,43.0,29.0,0.477,,,0,TOR,125.0,44.0,35.0,0.486,,,1,1,2024-11-01,2024-11-01,,
22400138,NOP,125.0,46.0,28.0,0.485,,,0,IND,118.0,39.0,35.0,0.517,,,1,1,2024-11-01,2024-11-01,,
22400139,MIN,119.0,38.0,34.0,0.518,,,0,DEN,116.0,46.0,30.0,0.446,,,1,1,2024-11-01,2024-11-01,,
22400140,OKC,137.0,45.0,31.0,0.537,,,0,POR,114.0,36.0,27.0,0.47,,,1,1,2024-11-01,2024-11-01,,
22400141,BOS,113.0,44.0,23.0,0.439,,,0,CHA,103.0,34.0,24.0,0.44,,,1,1,2024-11-02,2024-11-02,,
22400142,MEM,124.0,52.0,35.0,0.552,,,0,PHI,107.0,33.0,22.0,0.404,,,1,1,2024-11-02,2024-11-02,,
22400143,TOR,131.0,46.0,31.0,0.484,,,0,SAC,128.0,49.0,21.0,0.46,,,1,1,2024-11-02,2024-11-02,,
22400144,GSW,127.0,47.0,26.0,0.513,,,0,HOU,121.0,49.0,27.0,0.411,,,1,1,2024-11-02,2024-11-02,,
22400145,CLE,114.0,45.0,31.0,0.484,,,0,MIL,113.0,45.0,24.0,0.483,,,1,1,2024-11-02,2024-11-02,,
22400146,SAS,113.0,44.0,32.0,0.518,,,0,MIN,103.0,32.0,21.0,0.476,,,1,1,2024-11-02,2024-11-02,,
22400147,MIA,118.0,65.0,19.0,0.422,,,0,WAS,98.0,44.0,23.0,0.418,,,1,1,2024-11-02,2024-11-02,,
22400148,DEN,129.0,52.0,33.0,0.485,,,0,UTA,103.0,39.0,24.0,0.416,,,1,1,2024-11-02,2024-11-02,,
22400149,PHX,103.0,63.0,29.0,0.376,,,0,POR,97.0,56.0,17.0,0.333,,,1,1,2024-11-02,2024-11-02,,
22400150,OKC,105.0,41.0,25.0,0.429,,,0,LAC,92.0,50.0,23.0,0.405,,,1,1,2024-11-02,2024-11-02,,
22400151,DET,106.0,47.0,25.0,0.481,,,0,BKN,92.0,27.0,23.0,0.451,,,1,1,2024-11-03,2024-11-03,,
22400152,ATL,126.0,41.0,29.0,0.568,,,0,NOP,111.0,43.0,22.0,0.433,,,1,1,2024-11-03,2024-11-03,,
22400153,DAL,108.0,53.0,25.0,0.494,,,0,ORL,85.0,43.0,19.0,0.333,,,1,1,2024-11-03,2024-11-03,,
22400154,CLE,116.0,39.0,28.0,0.505,,,0,MIL,114.0,49.0,21.0,0.488,,,1,1,2024-11-04,2024-11-04,,
22400155,GSW,125.0,56.0,29.0,0.454,,,0,WAS,112.0,47.0,29.0,0.438,,,1,1,2024-11-04,2024-11-04,,
22400156,DET,115.0,55.0,22.0,0.469,,,0,LAL,103.0,37.0,28.0,0.435,,,1,1,2024-11-04,2024-11-04,,
22400157,BOS,123.0,50.0,27.0,0.485,,,0,ATL,93.0,43.0,23.0,0.416,,,1,1,2024-11-04,2024-11-04,,
22400158,BKN,106.0,37.0,28.0,0.476,,,0,MEM,104.0,44.0,29.0,0.473,,,1,1,2024-11-04,2024-11-04,,
22400159,SAC,111.0,39.0,23.0,0.512,,,0,MIA,110.0,36.0,24.0,0.435,,,1,1,2024-11-04,2024-11-04,,
22400160,UTA,135.0,49.0,35.0,0.539,,,0,CHI,126.0,36.0,36.0,0.474,,,1,1,2024-11-04,2024-11-04,,
22400161,HOU,109.0,50.0,21.0,0.489,,,0,NYK,97.0,39.0,20.0,0.386,,,1,1,2024-11-04,2024-11-04,,
22400162,MIN,114.0,45.0,23.0,0.494,,,0,CHA,93.0,38.0,19.0,0.398,,,1,1,2024-11-04,2024-11-04,,
22400163,OKC,102.0,42.0,23.0,0.459,,,0,ORL,86.0,41.0,20.0,0.354,,,1,1,2024-11-04,2024-11-04,,
22400164,POR,118.0,38.0,21.0,0.548,,,0,NOP,100.0,34.0,24.0,0.452,,,1,1,2024-11-04,2024-11-04,,
22400165,IND,134.0,46.0,30.0,0.568,,,0,DAL,127.0,38.0,29.0,0.517,,,1,1,2024-11-04,2024-11-04,,
22400166,DEN,121.0,44.0,29.0,0.494,,,0,TOR,119.0,41.0,38.0,0.456,,,1,1,2024-11-04,2024-11-04,,
22400167,PHX,118.0,43.0,24.0,0.512,,,0,PHI,116.0,38.0,27.0,0.46,,,1,1,2024-11-04,2024-11-04,,
22400168,LAC,113.0,44.0,25.0,0.456,,,0,SAS,104.0,45.0,22.0,0.442,,,1,1,2024-11-04,2024-11-04,,
22400169,CHA,108.0,47.0,22.0,0.433,,,0,DET,107.0,46.0,34.0,0.489,,,1,1,2024-11-06,2024-11-06,,
22400170,IND,118.0,36.0,21.0,0.539,,,0,ORL,111.0,38.0,26.0,0.512,,,1,1,2024-11-06,2024-11-06,,
22400171,ATL,121.0,48.0,31.0,0.45,,,0,NYK,116.0,41.0,29.0,0.488,,,1,1,2024-11-06,2024-11-06,,
22400172,GSW,118.0,53.0,22.0,0.462,,,0,BOS,112.0,47.0,22.0,0.422,,,1,1,2024-11-06,2024-11-06,,
22400173,HOU,127.0,45.0,28.0,0.563,,,0,SAS,100.0,41.0,20.0,0.446,,,1,1,2024-11-06,2024-11-06,,
22400174,MEM,131.0,50.0,28.0,0.516,,,0,LAL,114.0,37.0,23.0,0.441,,,1,1,2024-11-06,2024-11-06,,
22400175,CLE,131.0,46.0,33.0,0.542,,,0,NOP,122.0,33.0,21.0,0.477,,,1,1,2024-11-06,2024-11-06,,
22400176,DAL,119.0,47.0,33.0,0.484,,,0,CHI,99.0,51.0,25.0,0.419,,,1,1,2024-11-06,2024-11-06,,
22400177,DEN,124.0,55.0,34.0,0.472,,,0,OKC,122.0,47.0,29.0,0.44,,,1,1,2024-11-06,2024-11-06,,
22400178,PHX,115.0,46.0,29.0,0.5,,,0,MIA,112.0,43.0,27.0,0.435,,,1,1,2024-11-06,2024-11-06,,
22400179,LAC,110.0,29.0,27.0,0.569,,,0,PHI,98.0,32.0,19.0,0.548,,,1,1,2024-11-06,2024-11-06,,
22400180,SAC,122.0,47.0,26.0,0.467,,,0,TOR,107.0,34.0,25.0,0.489,,,1,1,2024-11-06,2024-11-06,,
22400181,MIN,135.0,40.0,29.0,0.548,,,0,CHI,119.0,32.0,30.0,0.534,,,1,1,2024-11-07,2024-11-07,,
22400182,MIL,123.0,41.0,20.0,0.512,,,0,UTA,100.0,39.0,24.0,0.429,,,1,1,2024-11-07,2024-11-07,,
22400183,SAS,118.0,45.0,35.0,0.537,,,0,POR,105.0,41.0,23.0,0.477,,,1,1,2024-11-07,2024-11-07,,
22400184,CHA,103.0,56.0,23.0,0.422,,,0,IND,83.0,37.0,24.0,0.398,,,1,1,2024-11-08,2024-11-08,,
22400185,DET,122.0,45.0,27.0,0.512,,,0,ATL,121.0,44.0,30.0,0.454,,,1,1,2024-11-08,2024-11-08,,
22400186,ORL,115.0,43.0,28.0,0.523,,,0,NOP,88.0,31.0,18.0,0.381,,,1,1,2024-11-08,2024-11-08,,
22400187,BOS,108.0,39.0,23.0,0.433,,,0,BKN,104.0,51.0,24.0,0.41,,,1,1,2024-11-08,2024-11-08,,
22400188,CLE,136.0,43.0,33.0,0.541,,,0,GSW,117.0,40.0,32.0,0.48,,,1,1,2024-11-08,2024-11-08,,
22400189,NYK,116.0,48.0,35.0,0.473,,,0,MIL,94.0,41.0,20.0,0.434,,,1,1,2024-11-08,2024-11-08,,
22400190,PHX,114.0,37.0,26.0,0.5,,,0,DAL,113.0,39.0,18.0,0.513,,,1,1,2024-11-08,2024-11-08,,
22400191,MEM,128.0,50.0,30.0,0.474,,,0,WAS,104.0,41.0,27.0,0.409,,,1,1,2024-11-08,2024-11-08,,
22400192,OKC,126.0,41.0,24.0,0.511,,,0,HOU,107.0,48.0,19.0,0.433,,,1,1,2024-11-08,2024-11-08,,
22400193,MIN,127.0,49.0,32.0,0.485,,,0,POR,102.0,37.0,13.0,0.429,,,1,1,2024-11-08,2024-11-08,,
